File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Type/CHW CHILLER 1,Reference Capacity/CHW CHILLER 1,Reference Efficiency/CHW CHILLER 1,Rated Capacity/CHW CHILLER 1,Rated Efficiency/CHW CHILLER 1,IPLV in SI Units/CHW CHILLER 1,Chiller Cooling Capacity,Occupied unmet heating hour,Occupied unmet cooling hour	,Value/Program Version and Build,Value/Weather File,Area/Conditioned Total,Electricity Intensity/HVAC,Natural Gas Intensity/HVAC,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Electricity:Facility [J](Hourly)
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 2771kW_6.84COP_VSD/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 2771kW_6.84COP_VSD,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 2771kW_6.84COP_VSD,Chiller:Electric:ReformulatedEIR,2771100.0,6.84,2289337.46,5.89,6.86,5377687.14,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:49",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,43.29,51.46,0.0,343.67,23792.96,0.0,29466.65,0.0,7853.93,20521.08,11508.18,0.0,0.0,0.0,0.0,0.0,42770.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,179918145.214895
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 5465kW_6.94COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 5465kW_6.94COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 5465kW_6.94COP_Vanes,Chiller:Electric:ReformulatedEIR,5464900.0,6.94,4348892.18,6.56,6.42,9539861.22,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:55",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,72.62,51.46,0.0,1790.36,23792.96,0.0,29466.65,0.0,7853.93,37034.78,20801.63,0.0,0.0,0.0,0.0,0.0,42771.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,315403427.004486
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 4396kW_6.63COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 4396kW_6.63COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 4396kW_6.63COP_Vanes,Chiller:Electric:ReformulatedEIR,4395800.0,6.63,4299097.78,6.82,7.33,9332234.34,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:51",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,64.67,51.46,0.0,424.31,23792.96,0.0,29466.65,0.0,7853.93,33200.31,18616.32,0.0,0.0,0.0,0.0,0.0,42771.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,269517864.5440098
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 4969kW_7.14COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 4969kW_7.14COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 4969kW_7.14COP_Vanes,Chiller:Electric:ReformulatedEIR,4969000.0,7.14,3846683.86,6.73,6.82,9758936.25,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:54",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,69.4,51.46,0.0,820.05,23792.96,0.0,29466.65,0.0,7853.93,35761.87,20049.7,0.0,0.0,0.0,0.0,0.0,42771.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,293363778.0382377
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 4969kW_7.07COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 4969kW_7.07COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 4969kW_7.07COP_Vanes,Chiller:Electric:ReformulatedEIR,4969000.0,7.07,3650804.17,6.72,6.2,10275900.88,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:54",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,69.9,51.46,0.0,1262.46,23792.96,0.0,29466.65,0.0,7853.93,35762.12,20073.41,0.0,0.0,0.0,0.0,0.0,42771.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,299148580.08269143
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 5170kW_7.15COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 5170kW_7.15COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 5170kW_7.15COP_Vanes,Chiller:Electric:ReformulatedEIR,5169500.0,7.15,3969500.01,6.82,6.45,9591262.61,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:55",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,70.11,51.46,0.0,1460.32,23792.96,0.0,29466.65,0.0,7853.93,35762.16,20073.38,0.0,0.0,0.0,0.0,0.0,42771.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,302044766.13652253
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 5549kW_6.50COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 5549kW_6.50COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 5549kW_6.50COP_Vanes,Chiller:Electric:ReformulatedEIR,5549300.0,6.5,5288598.19,6.51,6.92,8955228.28,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:56",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,72.01,51.46,0.0,1246.21,23792.96,0.0,29466.65,0.0,7853.93,37034.78,20783.35,0.0,0.0,0.0,0.0,0.0,42771.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,307157368.0864571
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YS 1758kW_5.84COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YS 1758kW_5.84COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YS 1758kW_5.84COP_Valve,Chiller:Electric:ReformulatedEIR,1758300.0,5.84,1670999.71,5.74,7.0,3602675.29,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:23",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,30.85,51.46,0.0,764.59,23792.96,0.0,29466.65,0.0,7853.93,12812.87,7232.39,0.0,0.0,0.0,0.0,0.0,42771.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,127993004.72022378
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YS 1171kW_9.15COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YS 1171kW_9.15COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YS 1171kW_9.15COP_Valve,Chiller:Electric:ReformulatedEIR,1171000.0,9.15,1097323.91,6.53,6.58,1617240.68,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:27",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,21.88,51.46,0.0,1340.69,23792.96,0.0,29466.65,0.0,7853.93,7123.74,4009.85,0.0,0.0,0.0,0.0,0.0,42771.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,100523310.3971966
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YS 1554kW_9.31COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YS 1554kW_9.31COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YS 1554kW_9.31COP_Valve,Chiller:Electric:ReformulatedEIR,1554300.0,9.31,1361550.8,5.51,7.44,2223351.74,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:24",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,27.83,51.46,0.0,1021.41,23792.96,0.0,29466.65,0.0,7853.93,10883.57,6100.53,0.0,0.0,0.0,0.0,0.0,42771.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,116923509.45296362
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YS 781kW_5.42COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YS 781kW_5.42COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YS 781kW_5.42COP_Valve,Chiller:Electric:ReformulatedEIR,780700.0,5.42,776051.19,5.29,6.63,867445.48,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:43",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,18.77,51.46,0.0,1434.71,23792.96,0.0,29466.65,0.0,7853.93,5194.87,2956.25,0.0,0.0,0.0,0.0,0.0,42771.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,81992241.83996305
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YS 672kW_7.90COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YS 672kW_7.90COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YS 672kW_7.90COP_Valve,Chiller:Electric:ReformulatedEIR,671600.0,7.9,632570.32,5.66,6.56,749759.57,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:50",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,15.61,51.46,0.0,1362.06,23792.96,0.0,29466.65,0.0,7853.93,3381.43,1905.2,0.0,0.0,0.0,0.0,0.0,42770.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,65222000.59204268
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YS 756kW_7.41COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YS 756kW_7.41COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YS 756kW_7.41COP_Valve,Chiller:Electric:ReformulatedEIR,756000.0,7.41,733385.59,5.59,4.83,3260936.52,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:45",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,22.43,51.46,0.0,1920.56,23792.96,0.0,29466.65,0.0,7853.93,7080.06,3986.23,0.0,0.0,0.0,0.0,0.0,42771.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,122708134.63442826
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YT 1055kW_5.96COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YT 1055kW_5.96COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YT 1055kW_5.96COP_Vanes,Chiller:Electric:ReformulatedEIR,1055000.0,5.96,1040509.78,5.82,7.05,1248283.39,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:26",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,23.01,51.46,0.0,1398.32,23792.96,0.0,29466.65,0.0,7853.93,7734.25,4393.01,0.0,0.0,0.0,0.0,0.0,42771.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,101189653.62597197
