File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ16/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,33.29,25601.56,66.56,51190.80
CZ16/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,33.27,25592.41,66.52,51161.84
CZ16/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,33.26,25584.89,66.49,51138.01
CZ16/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,39.70,35375.31,89.44,79699.97
CZ16/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,39.17,34910.01,87.78,78226.48
CZ16/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,39.13,34870.54,87.64,78101.47
CZ16/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,39.10,34841.60,87.54,78009.83
CZ16/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,39.07,34817.76,87.45,77934.33

File Name,Total (kWh),Heating (kWh),Cooling (kWh),Interior Lighting (kWh),Exterior Lighting (kWh),Interior Equipment (kWh),Exterior Equipment (kWh),Fans (kWh),Pumps (kWh),Heat Rejection (kWh),Humidification (kWh),Heat Recovery (kWh),Water Systems (kWh),Refrigeration (kWh),Generators (kWh),Heating Elec (kWh),Cooling Elec (kWh),Heating NG (kWh),Cooling NG (kWh),Interior Equipment Elec (kWh),Interior Equipment NG (kWh)
CZ01/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,25215.33,579.63,7.48,1375.06,457.71,10338.53,0.0,65.11,0.0,0.0,0.0,0.0,12391.81,0.0,0.0,579.63,7.48,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,25167.83,566.38,6.69,1375.06,457.71,10338.53,0.0,31.87,0.0,0.0,0.0,0.0,12391.58,0.0,0.0,566.38,6.69,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,25166.309999999998,565.18,6.37,1375.06,457.71,10338.53,0.0,31.87,0.0,0.0,0.0,0.0,12391.58,0.0,0.0,565.18,6.37,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,25162.68,561.66,6.26,1375.06,457.71,10338.53,0.0,31.87,0.0,0.0,0.0,0.0,12391.58,0.0,0.0,561.66,6.26,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,25159.73,558.8,6.17,1375.06,457.71,10338.53,0.0,31.87,0.0,0.0,0.0,0.0,12391.58,0.0,0.0,558.80,6.17,0.00,0.00,8268.27,2070.26
CZ01/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,33373.01,998.29,25.69,2643.29,457.71,16701.91,0.0,166.29,0.0,0.0,0.0,0.0,12379.82,0.0,0.0,998.29,25.69,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,33265.15,978.94,22.79,2643.29,457.71,16701.91,0.0,80.38,0.0,0.0,0.0,0.0,12380.11,0.0,0.0,978.94,22.79,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,33261.02,975.89,21.71,2643.29,457.71,16701.91,0.0,80.38,0.0,0.0,0.0,0.0,12380.11,0.0,0.0,975.89,21.71,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,33251.659999999996,966.92,21.33,2643.29,457.71,16701.91,0.0,80.38,0.0,0.0,0.0,0.0,12380.11,0.0,0.0,966.92,21.33,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,33244.05,959.64,21.0,2643.29,457.71,16701.91,0.0,80.38,0.0,0.0,0.0,0.0,12380.11,0.0,0.0,959.64,21.00,0.00,0.00,13440.28,3261.63
CZ02/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,25407.5,826.28,103.73,1375.06,457.71,10338.53,0.0,164.23,0.0,0.0,0.0,0.0,12141.96,0.0,0.0,826.28,103.73,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,25253.24,772.14,90.65,1375.06,457.71,10338.53,0.0,77.29,0.0,0.0,0.0,0.0,12141.86,0.0,0.0,772.14,90.65,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,25246.34,769.54,86.35,1375.06,457.71,10338.53,0.0,77.29,0.0,0.0,0.0,0.0,12141.86,0.0,0.0,769.54,86.35,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,25237.15,761.89,84.82,1375.06,457.71,10338.53,0.0,77.29,0.0,0.0,0.0,0.0,12141.86,0.0,0.0,761.89,84.82,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,25229.64,755.67,83.52,1375.06,457.71,10338.53,0.0,77.29,0.0,0.0,0.0,0.0,12141.86,0.0,0.0,755.67,83.52,0.00,0.00,8268.27,2070.26
CZ02/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,34731.29,1947.95,376.04,2643.29,457.71,16701.91,0.0,477.38,0.0,0.0,0.0,0.0,12127.0,0.0,0.0,1947.95,376.04,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,34354.31,1868.54,330.63,2643.29,457.71,16701.91,0.0,225.6,0.0,0.0,0.0,0.0,12126.61,0.0,0.0,1868.54,330.63,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,34331.09,1860.99,314.97,2643.29,457.71,16701.91,0.0,225.6,0.0,0.0,0.0,0.0,12126.61,0.0,0.0,1860.99,314.97,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,34303.26,1838.77,309.36,2643.29,457.71,16701.91,0.0,225.6,0.0,0.0,0.0,0.0,12126.61,0.0,0.0,1838.77,309.36,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,34280.5,1820.74,304.63,2643.29,457.71,16701.91,0.0,225.6,0.0,0.0,0.0,0.0,12126.61,0.0,0.0,1820.74,304.63,0.00,0.00,13440.28,3261.63
CZ03/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,25108.5,529.08,165.26,1375.06,457.71,10338.53,0.0,120.59,0.0,0.0,0.0,0.0,12122.27,0.0,0.0,529.08,165.26,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,25003.73,505.56,146.0,1375.06,457.71,10338.53,0.0,58.22,0.0,0.0,0.0,0.0,12122.65,0.0,0.0,505.56,146.00,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,24994.96,503.71,139.08,1375.06,457.71,10338.53,0.0,58.22,0.0,0.0,0.0,0.0,12122.65,0.0,0.0,503.71,139.08,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,24987.04,498.26,136.61,1375.06,457.71,10338.53,0.0,58.22,0.0,0.0,0.0,0.0,12122.65,0.0,0.0,498.26,136.61,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,24980.52,493.83,134.53,1375.06,457.71,10338.53,0.0,58.22,0.0,0.0,0.0,0.0,12122.65,0.0,0.0,493.83,134.53,0.00,0.00,8268.27,2070.26
CZ03/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,34155.740000000005,1177.35,642.83,2643.29,457.71,16701.91,0.0,426.38,0.0,0.0,0.0,0.0,12106.28,0.0,0.0,1177.35,642.83,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,33806.77,1133.35,562.22,2643.29,457.71,16701.91,0.0,202.03,0.0,0.0,0.0,0.0,12106.25,0.0,0.0,1133.35,562.22,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,33775.24,1128.47,535.57,2643.29,457.71,16701.91,0.0,202.03,0.0,0.0,0.0,0.0,12106.25,0.0,0.0,1128.47,535.57,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,33751.36,1114.1,526.06,2643.29,457.71,16701.91,0.0,202.03,0.0,0.0,0.0,0.0,12106.25,0.0,0.0,1114.10,526.06,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,33731.659999999996,1102.43,518.02,2643.29,457.71,16701.91,0.0,202.03,0.0,0.0,0.0,0.0,12106.25,0.0,0.0,1102.43,518.02,0.00,0.00,13440.28,3261.63
CZ04/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,25792.67,833.51,512.2,1375.06,457.71,10338.53,0.0,269.59,0.0,0.0,0.0,0.0,12006.07,0.0,0.0,833.51,512.20,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,25547.27,798.82,445.94,1375.06,457.71,10338.53,0.0,124.87,0.0,0.0,0.0,0.0,12006.35,0.0,0.0,798.82,445.94,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,25523.510000000002,796.19,424.8,1375.06,457.71,10338.53,0.0,124.87,0.0,0.0,0.0,0.0,12006.35,0.0,0.0,796.19,424.80,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,25508.2,788.43,417.25,1375.06,457.71,10338.53,0.0,124.87,0.0,0.0,0.0,0.0,12006.35,0.0,0.0,788.43,417.25,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,25495.54,782.14,410.88,1375.06,457.71,10338.53,0.0,124.87,0.0,0.0,0.0,0.0,12006.35,0.0,0.0,782.14,410.88,0.00,0.00,8268.27,2070.26
CZ04/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,35703.06,1748.39,1453.89,2643.29,457.71,16701.91,0.0,708.03,0.0,0.0,0.0,0.0,11989.84,0.0,0.0,1748.39,1453.89,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,35077.34,1690.89,1266.85,2643.29,457.71,16701.91,0.0,326.91,0.0,0.0,0.0,0.0,11989.77,0.0,0.0,1690.89,1266.85,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,35010.71,1684.26,1206.84,2643.29,457.71,16701.91,0.0,326.91,0.0,0.0,0.0,0.0,11989.77,0.0,0.0,1684.26,1206.84,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,34969.68,1664.77,1185.31,2643.29,457.71,16701.91,0.0,326.91,0.0,0.0,0.0,0.0,11989.77,0.0,0.0,1664.77,1185.31,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,34935.759999999995,1648.95,1167.21,2643.29,457.71,16701.91,0.0,326.91,0.0,0.0,0.0,0.0,11989.77,0.0,0.0,1648.95,1167.21,0.00,0.00,13440.28,3261.63
CZ05/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,25073.64,527.09,126.58,1375.06,457.71,10338.53,0.0,124.2,0.0,0.0,0.0,0.0,12124.46,0.0,0.0,527.09,126.58,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,24969.24,503.72,111.16,1375.06,457.71,10338.53,0.0,58.62,0.0,0.0,0.0,0.0,12124.44,0.0,0.0,503.72,111.16,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,24962.260000000002,502.01,105.89,1375.06,457.71,10338.53,0.0,58.62,0.0,0.0,0.0,0.0,12124.44,0.0,0.0,502.01,105.89,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,24955.33,496.97,104.01,1375.06,457.71,10338.53,0.0,58.62,0.0,0.0,0.0,0.0,12124.44,0.0,0.0,496.97,104.01,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,24949.65,492.87,102.42,1375.06,457.71,10338.53,0.0,58.62,0.0,0.0,0.0,0.0,12124.44,0.0,0.0,492.87,102.42,0.00,0.00,8268.27,2070.26
CZ05/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,34213.71,1260.56,612.12,2643.29,457.71,16701.91,0.0,429.22,0.0,0.0,0.0,0.0,12108.88,0.0,0.0,1260.56,612.12,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,33863.9,1217.5,533.97,2643.29,457.71,16701.91,0.0,200.29,0.0,0.0,0.0,0.0,12109.22,0.0,0.0,1217.50,533.97,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,33833.5,1212.41,508.66,2643.29,457.71,16701.91,0.0,200.29,0.0,0.0,0.0,0.0,12109.22,0.0,0.0,1212.41,508.66,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,33809.48,1197.42,499.63,2643.29,457.71,16701.91,0.0,200.29,0.0,0.0,0.0,0.0,12109.22,0.0,0.0,1197.42,499.63,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,33789.68,1185.25,492.0,2643.29,457.71,16701.91,0.0,200.29,0.0,0.0,0.0,0.0,12109.22,0.0,0.0,1185.25,492.00,0.00,0.00,13440.28,3261.63
CZ06/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,24817.03,233.75,370.46,1375.06,457.71,10338.53,0.0,163.91,0.0,0.0,0.0,0.0,11877.61,0.0,0.0,233.75,370.46,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,24670.89,223.72,323.66,1375.06,457.71,10338.53,0.0,74.95,0.0,0.0,0.0,0.0,11877.26,0.0,0.0,223.72,323.66,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,24654.550000000003,222.71,308.32,1375.06,457.71,10338.53,0.0,74.95,0.0,0.0,0.0,0.0,11877.26,0.0,0.0,222.71,308.32,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,24646.1,219.75,302.83,1375.06,457.71,10338.53,0.0,74.95,0.0,0.0,0.0,0.0,11877.26,0.0,0.0,219.75,302.83,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,24639.07,217.34,298.21,1375.06,457.71,10338.53,0.0,74.95,0.0,0.0,0.0,0.0,11877.26,0.0,0.0,217.34,298.21,0.00,0.00,8268.27,2070.26
CZ06/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,33933.84,701.89,1079.53,2643.29,457.71,16701.91,0.0,484.38,0.0,0.0,0.0,0.0,11865.1,0.0,0.0,701.89,1079.53,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,33510.7,678.44,942.37,2643.29,457.71,16701.91,0.0,221.81,0.0,0.0,0.0,0.0,11865.16,0.0,0.0,678.44,942.37,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,33462.83,675.24,897.71,2643.29,457.71,16701.91,0.0,221.81,0.0,0.0,0.0,0.0,11865.16,0.0,0.0,675.24,897.71,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,33437.44,665.8,881.75,2643.29,457.71,16701.91,0.0,221.81,0.0,0.0,0.0,0.0,11865.16,0.0,0.0,665.80,881.75,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,33416.31,658.15,868.28,2643.29,457.71,16701.91,0.0,221.81,0.0,0.0,0.0,0.0,11865.16,0.0,0.0,658.15,868.28,0.00,0.00,13440.28,3261.63
CZ07/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,24611.120000000003,193.29,288.0,1375.06,457.71,10338.53,0.0,106.79,0.0,0.0,0.0,0.0,11851.73,0.0,0.0,193.29,288.00,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,24512.02,185.43,254.15,1375.06,457.71,10338.53,0.0,49.21,0.0,0.0,0.0,0.0,11851.92,0.0,0.0,185.43,254.15,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,24499.15,184.6,242.12,1375.06,457.71,10338.53,0.0,49.21,0.0,0.0,0.0,0.0,11851.92,0.0,0.0,184.60,242.12,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,24492.370000000003,182.15,237.78,1375.06,457.71,10338.53,0.0,49.21,0.0,0.0,0.0,0.0,11851.92,0.0,0.0,182.15,237.78,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,24486.75,180.17,234.15,1375.06,457.71,10338.53,0.0,49.21,0.0,0.0,0.0,0.0,11851.92,0.0,0.0,180.17,234.15,0.00,0.00,8268.27,2070.26
CZ07/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,33352.600000000006,625.36,780.83,2643.29,457.71,16701.91,0.0,307.93,0.0,0.0,0.0,0.0,11835.57,0.0,0.0,625.36,780.83,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,33078.07,605.36,691.32,2643.29,457.71,16701.91,0.0,142.81,0.0,0.0,0.0,0.0,11835.66,0.0,0.0,605.36,691.32,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,33042.479999999996,602.5,658.59,2643.29,457.71,16701.91,0.0,142.81,0.0,0.0,0.0,0.0,11835.66,0.0,0.0,602.50,658.59,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,33022.25,594.08,646.78,2643.29,457.71,16701.91,0.0,142.81,0.0,0.0,0.0,0.0,11835.66,0.0,0.0,594.08,646.78,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,33005.55,587.25,636.91,2643.29,457.71,16701.91,0.0,142.81,0.0,0.0,0.0,0.0,11835.66,0.0,0.0,587.25,636.91,0.00,0.00,13440.28,3261.63
CZ08/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,25044.309999999998,191.42,654.48,1375.06,457.71,10338.53,0.0,257.95,0.0,0.0,0.0,0.0,11769.16,0.0,0.0,191.42,654.48,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,24859.3,185.38,575.85,1375.06,457.71,10338.53,0.0,157.47,0.0,0.0,0.0,0.0,11769.29,0.0,0.0,185.38,575.85,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,24831.43,184.78,548.59,1375.06,457.71,10338.53,0.0,157.47,0.0,0.0,0.0,0.0,11769.29,0.0,0.0,184.78,548.59,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,24819.84,183.01,538.77,1375.06,457.71,10338.53,0.0,157.47,0.0,0.0,0.0,0.0,11769.29,0.0,0.0,183.01,538.77,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,24810.18,181.58,530.54,1375.06,457.71,10338.53,0.0,157.47,0.0,0.0,0.0,0.0,11769.29,0.0,0.0,181.58,530.54,0.00,0.00,8268.27,2070.26
CZ08/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,34481.57,481.2,1798.64,2643.29,457.71,16701.91,0.0,649.34,0.0,0.0,0.0,0.0,11749.48,0.0,0.0,481.20,1798.64,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,33989.89,466.85,1598.77,2643.29,457.71,16701.91,0.0,372.06,0.0,0.0,0.0,0.0,11749.29,0.0,0.0,466.85,1598.77,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,33912.21,464.88,1523.06,2643.29,457.71,16701.91,0.0,372.06,0.0,0.0,0.0,0.0,11749.29,0.0,0.0,464.88,1523.06,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,33879.19,459.1,1495.82,2643.29,457.71,16701.91,0.0,372.06,0.0,0.0,0.0,0.0,11749.29,0.0,0.0,459.10,1495.82,0.00,0.00,13440.28,3261.63
